rank,total_score,source,listing_id,url,state,county,acres,price_usd,price_per_acre,lat,lon,elevation_m,water_score,water_distance_m,power_score,power_distance_m,tower_score,tower_distance_m,road_access_score,state_score,acreage_score,price_score,water_crit_score,road_crit_score,title,listed_on
269,0.6952,landwatch,424689902,https://www.landwatch.com/klamath-county-oregon-farms-and-ranches-for-sale/pid/424689902,OR,Klamath,1850.0,1490000.0,805.41,42.1998458,-121.740762,1248.0,0.0,,0.09939684617653181,239.2,1.0,,,1.0,0.5897,0.8658,0.5,,"Klamath Falls, OR, 97603, Klamath County",
270,0.6944,landwatch,426062326,https://www.landwatch.com/duplin-county-north-carolina-recreational-property-for-sale/pid/426062326,NC,Duplin,1369.0,1650000.0,1205.26,35.1674537,-78.0508342,47.3,0.2244342829765108,2371.6,0.24003683969666367,436.1,1.0,3695.0,,1.0,0.6749,0.7991,0.5,,"Mount Olive, NC, 28365, Duplin County",
271,0.6944,landwatch,424240588,https://www.landwatch.com/wayne-county-north-carolina-homes-for-sale/pid/424240588,NC,Wayne,1369.0,1650000.0,1205.26,35.1674537,-78.0508342,47.3,0.2244342829765108,2371.6,0.24003683969666367,436.1,1.0,3695.0,,1.0,0.6749,0.7991,0.5,,"Mount Olive, NC, 28365, Wayne County",
272,0.6941,landwatch,423674694,https://www.landwatch.com/desoto-county-mississippi-hunting-property-for-sale/pid/423674694,MS,Desoto,3000.0,599000.0,199.67,34.8915276,-90.1434787,90.9,0.7394981919646805,929.4,1.0,5105.5,0.6593644390376743,2114.3,,1.0,0.45,0.9667,0.5,,"Lake Cormorant, MS, 38641, DeSoto County",
273,0.6938,landandfarm,41013564,https://www.landandfarm.com/property/land-saluda-va-41013564/,VA,Middlesex,658.0,1326200.0,2015.5,37.581126,-76.5995835,7.1,0.7179033975393647,989.9,1.0,2250.3,0.9807822828522165,2950.0,,1.0,0.8524,0.6641,0.5,,"Saluda, VA, 23149",
274,0.6935,landwatch,425854922,https://www.landwatch.com/wasco-county-oregon-recreational-property-for-sale/pid/425854922,OR,Wasco,720.0,1099000.0,1526.39,45.4534958,-121.1272268,409.6,0.0,,0.16551386460864329,331.7,0.14205845861926403,769.4,,1.0,0.7422,0.7456,0.5,,"Dufur, OR, 97021, Wasco County",
275,0.6934,landwatch,426062865,https://www.landwatch.com/gosper-county-nebraska-farms-and-ranches-for-sale/pid/426062865,NE,Gosper,636.0,1400000.0,2201.26,40.6238201,-99.8506374,804.8,0.0,,1.0,4046.8,1.0,4069.8,,1.0,0.8916,0.6331,0.5,,"Elwood, NE, 68937, Gosper County",
276,0.6932,landwatch,424004276,https://www.landwatch.com/texas-county-oklahoma-farms-and-ranches-for-sale/pid/424004276,OK,Texas,1440.0,1296000.0,900.0,36.5062704,-101.7745553,1064.1,0.0,,0.32305226264967285,552.3,0.11663588771213164,703.3,,1.0,0.6018,0.85,0.5,,"Eva, OK, 73949, Texas County",
277,0.6931,landwatch,423511572,https://www.landwatch.com/malheur-county-oregon-recreational-property-for-sale/pid/423511572,OR,Malheur,1490.0,1000000.0,671.14,44.338206,-117.881641,1144.8,0.0,,1.0,3079.6,1.0,,,1.0,0.5503,0.8881,0.5,,"Ironside, OR, 97908, Malheur County",
278,0.6931,landwatch,410181333,https://www.landwatch.com/greene-county-mississippi-timberland-property-for-sale/pid/410181333,MS,Greene,480.0,928800.0,1935.0,31.1538233,-88.5771626,42.9,1.0,199.4,1.0,,0.9491818005148478,2867.9,,1.0,0.8311,0.6775,0.5,,"Leakesville, MS, 39451, Greene County",
279,0.6931,landsearch,5077366,https://www.landsearch.com/properties/highway-30-brady-ne-69123/5077366,NE,Lincoln,1084.0,2100000.0,1937.27,41.0202896,-100.3683664,807.6,0.1934046276291037,2458.5,0.9946738719792253,1492.5,0.20656523605616506,937.1,,1.0,0.8315,0.6771,0.5,,"Brady, NE 69123",
280,0.693,landwatch,424305324,https://www.landwatch.com/harney-county-oregon-recreational-property-for-sale/pid/424305324,OR,Harney,1920.0,1875000.0,976.56,43.5414109,-119.1009069,1404.9,0.0,,0.48318102217211567,776.5,1.0,,,1.0,0.6177,0.8372,0.5,,"Hines, OR, 97738, Harney County",
281,0.6929,landwatch,425410682,https://www.landwatch.com/custer-county-oklahoma-farms-and-ranches-for-sale/pid/425410682,OK,Custer,600.0,1500000.0,2500.0,35.6355512,-99.1853417,538.9,0.0,,1.0,,0.05,511.3,,1.0,0.9556,0.5833,0.5,,"Butler, OK, 73625, Custer County",
282,0.6928,landsearch,5078602,https://www.landsearch.com/properties/355th-st-lancaster-mn-56735/5078602,MN,Kittson,417.0,599000.0,1436.45,48.9687428,-96.8138951,288.8,0.0,,1.0,63520.3,1.0,,,1.0,0.7191,0.7606,0.5,,"Lancaster, MN 56735",
283,0.6927,landwatch,424170894,https://www.landwatch.com/liberty-county-florida-recreational-property-for-sale/pid/424170894,FL,Liberty,588.0,1528514.0,2599.51,30.3878455,-84.9821151,43.4,0.8407619243694658,645.9,1.0,19439.4,1.0,,,1.0,0.9769,0.5667,0.5,,"Bristol, FL, 32321, Liberty County",
284,0.6926,landwatch,426528486,https://www.landwatch.com/evangeline-parish-louisiana-recreational-property-for-sale/pid/426528486,LA,,487.0,975000.0,2002.05,30.7054326,-92.3017485,20.3,0.0,,1.0,8093.0,0.3400303937870625,1284.1,,1.0,0.8436,0.6663,0.5,,"Ville Platte, LA, 70586",
285,0.6922,landwatch,422984419,https://www.landwatch.com/walla-walla-county-washington-farms-and-ranches-for-sale/pid/422984419,WA,Walla Walla,846.0,721000.0,852.25,46.2986452,-118.3162453,322.3,0.0,,1.0,10031.6,1.0,,,1.0,0.5864,0.858,0.5,,"Prescott, WA, 99348, Walla Walla County",
286,0.6921,landwatch,423739652,https://www.landwatch.com/itasca-county-minnesota-recreational-property-for-sale/pid/423739652,MN,Itasca,473.0,899000.0,1900.63,47.0678843,-93.225607,388.3,0.5293145660484928,1517.9,1.0,18843.8,1.0,,,1.0,0.8187,0.6832,0.5,,"Swan River, MN, 55784, Itasca County",
287,0.6913,landwatch,422675989,https://www.landwatch.com/baker-county-oregon-recreational-property-for-sale/pid/422675989,OR,Baker,1876.0,1750000.0,932.84,44.4545181,-118.1907634,1204.7,0.0,,0.17203506823273224,340.8,1.0,,,1.0,0.6001,0.8445,0.5,,"Unity, OR, 97884, Baker County",
288,0.6908,landwatch,423311971,https://www.landwatch.com/wasco-county-oregon-farms-and-ranches-for-sale/pid/423311971,OR,Wasco,1000.0,1595000.0,1595.0,45.4534958,-121.1272268,409.6,0.0,,0.16551386460864329,331.7,0.14205845861926403,769.4,,1.0,0.745,0.7342,0.5,,"Dufur, OR, 97021, Wasco County",
289,0.6908,landwatch,414541201,https://www.landwatch.com/dade-county-georgia-recreational-property-for-sale/pid/414541201,GA,Dade,611.0,1500000.0,2454.99,34.8886608,-85.520883,438.1,0.8766733757849273,545.3,1.0,2410.3,0.698587478502038,2216.3,,1.0,0.936,0.5908,0.5,,"Trenton, GA, 30752, Dade County",
290,0.6904,landwatch,425226784,https://www.landwatch.com/queens-county-new-york-homes-for-sale/pid/425226784,NY,Queens,3000.0,829000.0,276.33,40.7452841,-73.71158,35.5,0.0,,1.0,8213.1,0.7036309849178176,2229.4,,1.0,0.45,0.9539,0.5,,"Glen Oaks, NY, 11004, Queens County",
291,0.6901,landandfarm,37572782,https://www.landandfarm.com/property/red-river-ranch-37572782/,OK,Jackson,1130.0,2500000.0,2212.39,34.4507113,-99.5331666,428.4,0.0,,1.0,1917.4,1.0,,,1.0,0.8789,0.6313,0.5,,"Eldorado, OK, 73537",
292,0.69,landwatch,426505779,https://www.landwatch.com/hertford-county-north-carolina-recreational-property-for-sale/pid/426505779,NC,Hertford,615.0,1500000.0,2439.02,36.2136387,-77.1109829,20.8,0.5783553485701974,1380.6,1.0,4886.8,1.0,,,1.0,0.9289,0.5935,0.5,,"Aulander, NC, 27805, Hertford County",
293,0.689,landwatch,426207688,https://www.landwatch.com/howell-county-missouri-recreational-property-for-sale/pid/426207688,MO,Howell,525.0,1250000.0,2380.95,36.7237957,-91.8659659,336.8,0.5168016706391032,1553.0,0.7500703576907108,1150.1,0.0,315.3,,1.0,0.9111,0.6032,0.5,,"West Plains, MO, 65775, Howell County",
294,0.6887,landwatch,423674433,https://www.landwatch.com/grenada-county-mississippi-undeveloped-land-for-sale/pid/423674433,MS,Grenada,622.0,1499712.0,2411.11,33.9463016,-89.6758593,78.8,0.0,3779.4,1.0,3165.5,1.0,,,1.0,0.9164,0.5981,0.5,,"Coffeeville, MS, 38922, Grenada County",
295,0.6887,landwatch,426547560,https://www.landwatch.com/crook-county-oregon-farms-and-ranches-for-sale/pid/426547560,OR,Crook,969.0,1450000.0,1496.39,44.2808132,-120.8328531,891.7,0.0,,1.0,7999.0,1.0,3355.1,,1.0,0.713,0.7506,0.5,,"Prineville, OR, 97754, Crook County",
296,0.6887,landandfarm,37754676,https://www.landandfarm.com/property/611-acres-in-latimer-county-ok-37754676/,OK,Latimer,611.0,1527500.0,2500.0,35.1174716,-95.2414129,164.1,0.9067778249776379,461.0,1.0,,0.0,49.2,,1.0,0.936,0.5833,0.5,,"Lequire, OK, 74552",
297,0.6887,landwatch,426733673,https://www.landwatch.com/russell-county-kansas-farms-and-ranches-for-sale/pid/426733673,KS,Russell,626.0,1490000.0,2380.19,38.8456816,-98.701553,548.6,0.0,,1.0,7965.2,1.0,,,1.0,0.9093,0.6033,0.5,,"Bunker Hill, KS, 67626, Russell County",
298,0.6885,landwatch,426374860,https://www.landwatch.com/rooks-county-kansas-farms-and-ranches-for-sale/pid/426374860,KS,Rooks,467.0,900000.0,1927.19,39.4479873,-99.3486724,580.3,0.9435837408382795,358.0,1.0,3636.6,1.0,,,1.0,0.808,0.6788,0.5,,"Stockton, KS, 67669, Rooks County",
299,0.688,landwatch,420369586,https://www.landwatch.com/mitchell-county-texas-farms-and-ranches-for-sale/pid/420369586,TX,Mitchell,660.0,1400000.0,2121.21,32.3589815,-101.0103174,661.9,0.0,,0.11348667111767226,258.9,1.0,,,1.0,0.8489,0.6465,0.5,,"Westbrook, TX, 79565, Mitchell County",
300,0.6879,landwatch,426531049,https://www.landwatch.com/hardin-county-texas-timberland-property-for-sale/pid/426531049,TX,Hardin,641.0,1458343.0,2275.11,30.3136154,-94.529651,24.7,0.6093934347696917,1293.7,1.0,16287.4,1.0,,,1.0,0.8827,0.6208,0.5,,"Kountze, TX, 77585, Hardin County",
301,0.6879,landwatch,426555581,https://www.landwatch.com/fulton-county-georgia-homes-for-sale/pid/426555581,GA,Fulton,905.0,1100000.0,1215.47,33.9762117,-84.3232919,280.2,1.0,194.4,1.0,1949.7,0.48676737367422157,1665.6,,1.0,0.6471,0.7974,0.5,,"Sandy Springs, GA, 30350, Fulton County",
302,0.6872,landwatch,426661248,https://www.landwatch.com/howell-county-missouri-recreational-property-for-sale/pid/426661248,MO,Howell,1107.0,2400000.0,2168.02,39.248884,-94.5923139,297.3,0.1046741099431675,2706.9,1.0,3281.1,0.05,456.7,,1.0,0.8552,0.6387,0.5,,"West Plains, MO, 64775, Howell County",
303,0.6866,landwatch,426022230,https://www.landwatch.com/beaver-county-oklahoma-farms-and-ranches-for-sale/pid/426022230,OK,Beaver,2080.0,2912000.0,1400.0,36.8132479,-100.5201436,734.7,0.7366844139656626,937.3,1.0,,0.0,85.1,,1.0,0.6818,0.7667,0.5,,"Beaver, OK, 73932, Beaver County",
304,0.6862,landwatch,420323932,https://www.landwatch.com/benton-county-tennessee-recreational-property-for-sale/pid/420323932,TN,Benton,935.0,1300000.0,1390.37,36.0902896,-87.9926308,146.8,1.0,191.1,1.0,6633.0,1.0,,,1.0,0.678,0.7683,0.5,,"Eva, TN, 38333, Benton County",
305,0.6862,landsearch,5197220,https://www.landsearch.com/properties/e-1040-rd-canute-ok-73626/5197220,OK,Custer,680.0,1360000.0,2000.0,35.4183958,-99.2809214,580.8,0.4060176996213998,1863.2,1.0,3625.9,0.20527386509997284,933.7,,1.0,0.8133,0.6667,0.5,,"Canute, OK 73626",
306,0.6862,landsearch,5249570,https://www.landsearch.com/properties/2600-martin-tram-rd-reeves-la-70658/5249570,LA,,470.0,940000.0,2000.0,30.4964379,-93.05692,13.1,0.0,,1.0,,1.0,3750.2,,1.0,0.8133,0.6667,0.5,,"Reeves, LA 70658",
307,0.6858,landwatch,426735429,https://www.landwatch.com/russell-county-kansas-farms-and-ranches-for-sale/pid/426735429,KS,Russell,1285.0,2280000.0,1774.32,38.8456816,-98.701553,548.6,0.0,,1.0,7965.2,1.0,,,1.0,0.7615,0.7043,0.5,,"Bunker Hill, KS, 67626, Russell County",
308,0.6858,landwatch,424554576,https://www.landwatch.com/grant-county-arkansas-recreational-property-for-sale/pid/424554576,AR,Grant,549.0,1450000.0,2641.17,34.3760704,-92.8190402,96.4,0.8335870257222084,666.0,1.0,3653.8,0.21649526717961426,962.9,,1.0,0.9538,0.5598,0.5,,"Malvern, AR, 72104, Grant County",
309,0.6857,landwatch,423993892,https://www.landwatch.com/custer-county-nebraska-farms-and-ranches-for-sale/pid/423993892,NE,Custer,756.0,1060000.0,1402.12,41.4233409,-100.1973969,825.2,0.9883626191348588,232.6,0.6500444684703718,1010.1,0.14751887161372026,783.5,,1.0,0.6782,0.7663,0.5,,"Arnold, NE, 69120, Custer County",
310,0.6854,landwatch,421795891,https://www.landwatch.com/chelan-county-washington-recreational-property-for-sale/pid/421795891,WA,Chelan,640.0,1495000.0,2335.94,47.8598531,-120.0666301,347.1,0.0,,0.4936936363628774,791.2,1.0,,,1.0,0.8844,0.6107,0.5,,"Chelan, WA, 98816, Chelan County",
311,0.6852,landwatch,424806451,https://www.landwatch.com/russell-county-kansas-farms-and-ranches-for-sale/pid/424806451,KS,Russell,470.0,950000.0,2021.28,38.861446,-98.8671075,557.1,0.48541957672267777,1640.8,1.0,7491.7,0.7214505072213286,2275.8,,1.0,0.8133,0.6631,0.5,,"Russell, KS, 67665, Russell County",
312,0.685,landandfarm,39468369,https://www.landandfarm.com/property/farm-estate-burns-or-39468369/,OR,Harney,1160.0,2750000.0,2370.69,43.5454322,-119.1447476,1375.4,0.0,,1.0,2598.8,1.0,3202.6,,1.0,0.8902,0.6049,0.5,,"Burns, OR, 97720",
313,0.6849,landwatch,424825566,https://www.landwatch.com/harney-county-oregon-farms-and-ranches-for-sale/pid/424825566,OR,Harney,1161.0,2750000.0,2368.65,43.5454322,-119.1447476,1375.4,0.0,,1.0,2598.8,1.0,3202.6,,1.0,0.8892,0.6052,0.5,,"Burns, OR, 97720, Harney County",
314,0.6847,landsearch,5211966,https://www.landsearch.com/properties/566a-tunnel-ridge-rd-argillite-ky-41121/5211966,KY,Greenup,566.0,1584000.0,2798.59,38.5005006,-82.8499678,195.0,0.7956343263422188,772.2,1.0,,0.0724218210113036,588.3,,1.0,0.984,0.5336,0.5,,"Argillite, KY 41121",
315,0.6847,landwatch,425171516,https://www.landwatch.com/queens-county-new-york-homes-for-sale/pid/425171516,NY,Queens,1542.0,725000.0,470.17,40.6728588,-73.7496979,7.9,0.7062276579577436,1022.6,0.261618787373672,466.3,0.05,523.6,,1.0,0.4664,0.9216,0.5,,"Laurelton, NY, 11413, Queens County",
316,0.6844,landwatch,416711898,https://www.landwatch.com/banner-county-nebraska-farms-and-ranches-for-sale/pid/416711898,NE,Banner,843.0,845000.0,1002.37,41.8049287,-103.6702275,1202.0,0.14350738073173808,2598.2,1.0,2463.9,0.05,495.6,,1.0,0.5833,0.8329,0.5,,"Gering, NE, 69341, Banner County",
317,0.6838,landwatch,425660810,https://www.landwatch.com/saint-clair-county-alabama-recreational-property-for-sale/pid/425660810,AL,Saint Clair,580.0,1653000.0,2850.0,33.7156046,-86.19634,204.9,0.5597696179364368,1432.6,1.0,,1.0,,,1.0,0.9911,0.525,0.5,,"Ragland, AL, 35131, Saint Clair County",
318,0.6838,landwatch,423693082,https://www.landwatch.com/st-john-the-baptist-parish-louisiana-recreational-property-for-sale/pid/423693082,LA,,649.0,1492171.0,2299.18,30.0722208,-90.4860462,2.9,0.0,,0.6217053574693201,970.4,0.16778831815711057,836.2,,1.0,0.8684,0.6168,0.5,,"Laplace, LA, 70068",
319,0.6837,landwatch,426500438,https://www.landwatch.com/polk-county-iowa-homes-for-sale/pid/426500438,IA,Polk,1446.0,1550000.0,1071.92,41.6311376,-93.7914677,299.4,0.7453803235187937,912.9,1.0,2288.4,0.4189622460329321,1489.3,,1.0,0.5956,0.8213,0.5,,"Urbandale, IA, 50323, Polk County",
320,0.6837,landwatch,423986024,https://www.landwatch.com/george-county-mississippi-recreational-property-for-sale/pid/423986024,MS,George,749.0,1123500.0,1500.0,30.8911682,-88.6086471,68.5,0.7161268935715208,994.8,0.30862905955425984,532.1,0.19963398789424053,919.0,,1.0,0.6907,0.75,0.5,,"Lucedale, MS, 39452, George County",
321,0.6836,landwatch,426256610,https://www.landwatch.com/pawnee-county-kansas-farms-and-ranches-for-sale/pid/426256610,KS,Pawnee,1131.0,2661600.0,2353.32,38.1884328,-99.1083298,618.4,0.20129385232017516,2436.4,1.0,7274.2,0.7298589294697292,2297.6,,1.0,0.8799,0.6078,0.5,,"Larned, KS, 67550, Pawnee County",
322,0.6835,landsearch,5232763,https://www.landsearch.com/properties/beech-grove-rd-townley-al-35587/5232763,AL,Walker,463.0,926257.0,2000.56,33.8166513,-87.4772828,150.1,0.7883145673234909,792.7,1.0,54449.6,0.661843129043974,2120.8,,1.0,0.8009,0.6666,0.5,,"Townley, AL 35587",
323,0.6834,landsearch,5071664,https://www.landsearch.com/properties/raccourci-island-rd-lettsworth-la-70753/5071664,LA,,525.0,1312175.0,2499.38,31.0798791,-91.6521036,12.7,0.0,,1.0,2920.9,1.0,,,1.0,0.9111,0.5834,0.5,,"Lettsworth, LA 70753",
324,0.6832,landwatch,424838406,https://www.landwatch.com/blaine-county-nebraska-farms-and-ranches-for-sale/pid/424838406,NE,Blaine,1007.0,1800000.0,1787.49,41.72179,-100.087508,838.0,1.0,199.5,1.0,,1.0,,,1.0,0.7522,0.7021,0.5,,"Dunning, NE, 68833, Blaine County",
325,0.6831,landandfarm,38314184,https://www.landandfarm.com/property/lone-cypress-38314184/,MS,Tallahatchie,1484.0,1350000.0,909.7,33.7193983,-89.9727662,99.9,0.5528809189220361,1451.9,1.0,14439.7,1.0,,,1.0,0.5565,0.8484,0.5,,"Oxberry, MS, 38940",
326,0.6828,landandfarm,40023301,https://www.landandfarm.com/property/-ok-820-40023301/,OK,Woodward,361.0,433200.0,1200.0,36.7717377,-99.1141845,470.7,0.0,,1.0,20980.0,0.7913636412205883,2457.5,,1.0,0.6196,0.8,0.5,,"Freedom, OK, 73842",
327,0.6824,landwatch,426450856,https://www.landwatch.com/gwinnett-county-georgia-homes-for-sale/pid/426450856,GA,Gwinnett,1398.0,1850000.0,1323.32,34.0100679,-83.9016661,305.2,1.0,198.7,0.9213463427996335,1389.9,0.7856683749964761,2442.7,,1.0,0.6451,0.7794,0.5,,"Dacula, GA, 30019, Gwinnett County",
328,0.6822,landwatch,426099611,https://www.landwatch.com/barbour-county-alabama-recreational-property-for-sale/pid/426099611,AL,Barbour,498.0,1149000.0,2307.23,32.0101334,-85.3867229,87.2,0.9747445819037116,270.7,0.7237369473698556,1113.2,1.0,,,1.0,0.8631,0.6155,0.5,,"Midway, AL, 36053, Barbour County",
329,0.682,landwatch,426665774,https://www.landwatch.com/nassau-county-new-york-homes-for-sale/pid/426665774,NY,Nassau,1597.0,998000.0,624.92,40.8654003,-73.627467,35.1,0.9770493636528135,264.3,0.2856585977676184,499.9,1.0,3194.3,,1.0,0.4884,0.8958,0.5,,"Glen Cove, NY, 11542, Nassau County",
330,0.6819,landwatch,417936143,https://www.landwatch.com/custer-county-oklahoma-farms-and-ranches-for-sale/pid/417936143,OK,Custer,979.0,1649615.0,1685.0,35.7313775,-98.7703784,517.0,0.8953752341044056,492.9,1.0,,0.07529770518512993,595.8,,1.0,0.7233,0.7192,0.5,,"Thomas, OK, 73669, Custer County",
331,0.6809,landandfarm,38899498,https://www.landandfarm.com/property/453-57-acres-in-owsley-county-38899498/,KY,Owsley,454.0,900000.0,1982.38,37.339443,-83.75916,370.9,0.8248149880149114,690.5,1.0,3801.1,1.0,,,1.0,0.7849,0.6696,0.5,,"Sextons Creek, KY, 40983",
332,0.6807,landwatch,424252719,https://www.landwatch.com/jackson-county-kentucky-undeveloped-land-for-sale/pid/424252719,KY,Jackson,757.0,1135000.0,1499.34,37.4558728,-84.0430046,339.2,1.0,184.6,0.44604548343892736,724.5,0.10537875064012912,674.0,,1.0,0.6764,0.7501,0.5,,"Foxtown, KY, 40447, Jackson County",
333,0.6805,landwatch,425830280,https://www.landwatch.com/pontotoc-county-oklahoma-recreational-property-for-sale/pid/425830280,OK,Pontotoc,585.0,1684800.0,2880.0,34.7760051,-96.6684918,310.1,0.874612209630059,551.1,0.960615791213875,1444.9,0.10162313583939504,664.2,,1.0,0.9822,0.52,0.5,,"Byng, OK, 74820, Pontotoc County",
334,0.6803,landwatch,422306030,https://www.landwatch.com/glynn-county-georgia-recreational-property-for-sale/pid/422306030,GA,Glynn,1175.0,2820000.0,2400.0,31.1964649,-81.5667093,1.2,1.0,197.9,1.0,3666.6,1.0,3665.8,,1.0,0.8748,0.6,0.5,,"Brunswick, GA, 31523, Glynn County",
335,0.6803,landwatch,415982855,https://www.landwatch.com/pasco-county-florida-recreational-property-for-sale/pid/415982855,FL,Pasco,589.0,1680000.0,2852.29,28.3066009,-82.6318785,6.4,0.0,,1.0,2713.2,0.3063523557402209,1196.5,,1.0,0.9751,0.5246,0.5,,"New Port Richey, FL, 34654, Pasco County",
336,0.68,landwatch,424467794,https://www.landwatch.com/grant-county-oregon-recreational-property-for-sale/pid/424467794,OR,Grant,1920.0,2400000.0,1250.0,44.4173684,-119.1047552,871.1,0.0,,1.0,9056.5,1.0,,,1.0,0.6177,0.7917,0.5,,"Mount Vernon, OR, 97865, Grant County",
337,0.6799,landandfarm,40427100,https://www.landandfarm.com/property/750-acre-graham-county-pasture-crp-40427100/,KS,Graham,749.0,1183567.0,1580.2,39.3602536,-99.6864217,623.5,0.7013339415805673,1036.3,1.0,11764.7,1.0,,,1.0,0.6907,0.7366,0.5,,"Bogue, KS, 67625",
338,0.6794,landwatch,426475558,https://www.landwatch.com/klamath-county-oregon-recreational-property-for-sale/pid/426475558,OR,Klamath,382.0,549500.0,1438.48,42.5142526,-121.8723866,1372.7,0.0,,0.2555178039138046,457.7,0.9586629904190678,2892.5,,1.0,0.6569,0.7603,0.5,,"Chiloquin, OR, 97624, Klamath County",
339,0.6794,landwatch,423738831,https://www.landwatch.com/decatur-county-tennessee-recreational-property-for-sale/pid/423738831,TN,Decatur,477.0,1049000.0,2199.16,35.7968499,-88.0195828,161.7,1.0,195.8,1.0,16127.6,1.0,,,1.0,0.8258,0.6335,0.5,,"Sugar Tree, TN, 38380, Decatur County",
340,0.6786,landwatch,425816290,https://www.landwatch.com/allen-parish-louisiana-recreational-property-for-sale/pid/425816290,LA,,700.0,1400000.0,2000.0,30.4964379,-93.05692,13.1,0.0,,1.0,,1.0,3750.2,,1.0,0.7778,0.6667,0.5,,"Reeves, LA, 70658",
341,0.6785,landsearch,5086384,https://www.landsearch.com/properties/l-rd-damar-ks-67632/5086384,KS,Graham,519.0,1325000.0,2552.99,39.339363,-99.4725857,599.2,0.0,,1.0,,1.0,,,1.0,0.9004,0.5745,0.5,,"Damar, KS 67632",
